,Date,CustomerID,typeM,Series,Value
1711,2022-07-01,84712,/10266/1,0,734
1712,2022-07-01,84713,Pulse1,P1,995
1713,2022-07-01,84714,/10266/1,0,364
1714,2022-07-01,84715,/10266/1,0,379
1715,2022-07-01,84716,Pulse1_Total,T1,283
1716,2022-07-01,84717,/10266/1,0,592
1717,2022-07-01,84718,/10266/1,0,55
1718,2022-07-01,84719,Pulse1,P1,162
1719,2022-07-01,84720,/10266/1,0,277
1720,2022-07-01,84721,/10266/1,0,448
1721,2022-07-01,84722,Pulse1_Total,T1,567
1722,2022-07-01,84723,/10266/1,0,338
1723,2022-07-01,84724,/10266/1,0,19
1724,2022-07-01,84725,Pulse1,P1,916
1725,2022-07-01,84726,/10266/1,0,637
1726,2022-07-01,84727,/10266/1,0,923
1727,2022-07-01,84728,DeviceTemperature,Max,288
1728,2022-07-01,84729,/10269/0,0,258
1729,2022-07-01,84730,/10266/1,0,546
1730,2022-07-01,84731,Pulse1_Total,T1,116
1731,2022-07-01,84732,/10266/1,0,420
1732,2022-07-01,84733,/10269/0,0,11
1733,2022-07-01,84734,Pulse1,P1,734
1734,2022-07-01,84735,/10266/1,0,709
1735,2022-07-01,84736,Pulse1_Total,T1,949
1736,2022-07-01,84737,Pulse1_Total,T1,36
1737,2022-07-01,84738,Pulse1_Total,T1,722
1738,2022-07-01,84739,Pulse1,P1,656
1739,2022-07-01,84740,Pulse1,P1,326
1740,2022-07-01,84741,Pulse1,P1,150
1741,2022-07-01,84742,Pulse1_Total,T1,113
1742,2022-07-01,84743,Pulse1_Total,T1,223
1743,2022-07-01,84744,Pulse1_Total,T1,693
1744,2022-07-01,84745,Pulse1,P1,247
1745,2022-07-01,84746,Pulse1,P1,122
1746,2022-07-01,84747,Pulse1,P1,194
1747,2022-07-01,84748,Pulse1_Total,T1,679
1748,2022-07-01,84749,Pulse1_Total,T1,264
1749,2022-07-01,84750,Pulse1_Total,T1,522
1750,2022-07-01,84751,Pulse1,P1,782
1751,2022-07-01,84752,Pulse1,P1,703
1752,2022-07-01,84753,Pulse1,P1,246
1753,2022-07-01,84754,Pulse1_Total,T1,473
1754,2022-07-01,84755,Pulse1_Total,T1,813
1755,2022-07-01,84756,Pulse1_Total,T1,834
1756,2022-07-01,84757,Pulse1,P1,323
1757,2022-07-01,84758,Pulse1,P1,363
1758,2022-07-01,84759,Pulse1,P1,597
1759,2022-07-01,84760,Pulse1_Total,T1,702
1760,2022-07-01,84761,Pulse1_Total,T1,407
1761,2022-07-01,84762,Pulse1_Total,T1,318
1762,2022-07-01,84763,Pulse1,P1,15
1763,2022-07-01,84764,Pulse1,P1,437
1764,2022-07-01,84765,Pulse1,P1,323
1765,2022-07-01,84766,DeviceTemperature,Max,656
1766,2022-07-01,84767,Pulse1_Total,T1,294
1767,2022-07-01,84768,Pulse1_Total,T1,883
1768,2022-07-01,84769,DeviceTemperature,Max,713
1769,2022-07-01,84770,Pulse1,P1,717
1770,2022-07-01,84771,Pulse1,P1,854
1771,2022-07-01,84772,Pulse1_Total,T1,844
1772,2022-07-01,84773,Pulse1_Total,T1,979
1773,2022-07-01,84774,Pulse1,P1,967
1774,2022-07-01,84775,Pulse1,P1,83
1775,2022-07-01,84776,Pulse1_Total,T1,389
1776,2022-07-01,84777,Pulse1_Total,T1,257
1777,2022-07-01,84778,DeviceTemperature,Max,927
1778,2022-07-01,84779,Pulse1,P1,993
1779,2022-07-01,84780,Pulse1,P1,806
1780,2022-07-01,84781,Pulse1_Total,T1,350
1781,2022-07-01,84782,Pulse1_Total,T1,715
1782,2022-07-01,84783,Pulse1_Total,T1,354
1783,2022-07-01,84784,Pulse1,P1,776
1784,2022-07-01,84785,Pulse1,P1,249
1785,2022-07-01,84786,Pulse1,P1,424
1786,2022-07-01,84787,DeviceTemperature,Max,908
1787,2022-07-01,84788,DeviceTemperature,Max,932
1788,2022-07-01,84789,DeviceTemperature,Max,86
1789,2022-07-01,84790,Pulse1_Total,T1,791
1790,2022-07-01,84791,Pulse1_Total,T1,999
1791,2022-07-01,84792,Pulse1_Total,T1,262
1792,2022-07-01,84793,Pulse1,P1,494
1793,2022-07-01,84794,Pulse1,P1,562
1794,2022-07-01,84795,Pulse1,P1,646
1795,2022-07-01,84796,Pulse1_Total,T1,214
1796,2022-07-01,84797,Pulse1_Total,T1,372
1797,2022-07-01,84798,Pulse1_Total,T1,433
1798,2022-07-01,84799,Pulse1,P1,677
1799,2022-07-01,84800,Pulse1,P1,847
1800,2022-07-01,84801,Pulse1,P1,89
1801,2022-07-01,84802,Pulse1_Total,T1,206
1802,2022-07-01,84803,DeviceTemperature,Max,575
1803,2022-07-01,84804,Switch2,SW2,808
1804,2022-07-01,84805,Pulse1,P1,76
1805,2022-07-01,84806,Pulse1_Total,T1,164
1806,2022-07-01,84807,Pulse1_Total,T1,752
1807,2022-07-01,84808,Pulse1_Total,T1,682
1808,2022-07-01,84809,Pulse1,P1,812
1809,2022-07-01,84810,Pulse1,P1,219
1810,2022-07-01,84811,Pulse1,P1,310
1811,2022-07-01,84812,DeviceTemperature,Max,752
1812,2022-07-01,84813,Pulse1_Total,T1,140
1813,2022-07-01,84814,Pulse1_Total,T1,315
1814,2022-07-01,84815,Pulse1_Total,T1,778
1815,2022-07-01,84816,Pulse1,P1,115
1816,2022-07-01,84817,Pulse1,P1,910
1817,2022-07-01,84818,Pulse1,P1,738
1818,2022-07-01,84819,Pulse1_Total,T1,715
1819,2022-07-01,84820,Pulse1_Total,T1,674
1820,2022-07-01,84821,Pulse1_Total,T1,207
1821,2022-07-01,84822,Pulse1,P1,11
1822,2022-07-01,84823,Pulse1,P1,480
1823,2022-07-01,84824,Pulse1,P1,402
1824,2022-07-01,84825,DeviceTemperature,Max,68
1825,2022-07-01,84826,Pulse1_Total,T1,542
1826,2022-07-01,84827,Pulse1_Total,T1,463
1827,2022-07-01,84828,Pulse1_Total,T1,400
1828,2022-07-01,84829,Pulse1,P1,284
1829,2022-07-01,84830,Pulse1,P1,460
1830,2022-07-01,84831,Pulse1,P1,491
1831,2022-07-01,84832,Pulse1_Total,T1,413
1832,2022-07-01,84833,Switch2,SW2,998
1833,2022-07-01,84834,DeviceTemperature,Max,435
1834,2022-07-01,84835,Pulse1,P1,375
1835,2022-07-01,84836,Pulse1_Total,T1,114
1836,2022-07-01,84837,Pulse1_Total,T1,333
1837,2022-07-01,84838,Pulse1_Total,T1,946
1838,2022-07-01,84839,Pulse1,P1,690
1839,2022-07-01,84840,Pulse1,P1,915
1840,2022-07-01,84841,Pulse1,P1,21
1841,2022-07-01,84842,DeviceTemperature,Max,132
1842,2022-07-01,84843,DeviceTemperature,Max,144
1843,2022-07-01,84844,DeviceTemperature,Max,22
1844,2022-07-01,84845,Pulse1_Total,T1,234
1845,2022-07-01,84846,Pulse1_Total,T1,715
1846,2022-07-01,84847,Pulse1_Total,T1,950
1847,2022-07-01,84848,Pulse1,P1,796
1848,2022-07-01,84849,Pulse1,P1,896
1849,2022-07-01,84850,Pulse1,P1,823
1850,2022-07-01,84851,Pulse1_Total,T1,174
1851,2022-07-01,84852,Pulse1_Total,T1,756
1852,2022-07-01,84853,Pulse1_Total,T1,229
1853,2022-07-01,84854,Pulse1,P1,808
1854,2022-07-01,84855,Pulse1,P1,406
1855,2022-07-01,84856,Pulse1,P1,808
1856,2022-07-01,84857,Pulse1_Total,T1,784
1857,2022-07-01,84858,Switch2,SW2,592
1858,2022-07-01,84859,Pulse1_Total,T1,624
1859,2022-07-01,84860,Pulse1,P1,519
1860,2022-07-01,84861,Pulse1_Total,T1,350
1861,2022-07-01,84862,Pulse1,P1,223
1862,2022-07-01,84863,Pulse1_Total,T1,754
1863,2022-07-01,84864,Pulse1,P1,18
1864,2022-07-01,84865,Pulse1_Total,T1,802
1865,2022-07-01,84866,Pulse1,P1,520
1866,2022-07-01,84867,Pulse1_Total,T1,687
1867,2022-07-01,84868,Pulse1,P1,754
1868,2022-07-01,84869,Pulse1_Total,T1,611
1869,2022-07-01,84870,Pulse1,P1,458
1870,2022-07-01,84871,Pulse1_Total,T1,35
1871,2022-07-01,84872,Pulse1,P1,210
1872,2022-07-01,84873,Pulse1_Total,T1,982
1873,2022-07-01,84874,Pulse1,P1,166
1874,2022-07-01,84875,Pulse1_Total,T1,894
1875,2022-07-01,84876,Pulse1,P1,421
1876,2022-07-01,84877,Pulse1_Total,T1,933
1877,2022-07-01,84878,Pulse1,P1,632
1878,2022-07-01,84879,Switch2,SW2,683
1879,2022-07-01,84880,Pulse1,P1,542
1880,2022-07-01,84881,Pulse1_Total,T1,596
1881,2022-07-01,84882,Pulse1_Total,T1,273
1882,2022-07-01,84883,Switch2,SW2,713
1883,2022-07-01,84884,Pulse1,P1,794
1884,2022-07-01,84885,Pulse1,P1,936
1885,2022-07-01,84886,Pulse1_Total,T1,220
1886,2022-07-01,84887,Pulse1_Total,T1,371
1887,2022-07-01,84888,Pulse1_Total,T1,888
1888,2022-07-01,84889,Pulse1,P1,431
1889,2022-07-01,84890,Pulse1,P1,641
1890,2022-07-01,84891,Pulse1,P1,102
1891,2022-07-01,84892,Pulse1_Total,T1,921
1892,2022-07-01,84893,Pulse1_Total,T1,391
1893,2022-07-01,84894,Pulse1_Total,T1,422
1894,2022-07-01,84895,Pulse1,P1,636
1895,2022-07-01,84896,Pulse1,P1,1
1896,2022-07-01,84897,Pulse1,P1,531
1897,2022-07-01,84898,Switch2,SW2,683
1898,2022-07-01,84899,Pulse1_Total,T1,361
1899,2022-07-01,84900,Pulse1_Total,T1,153
1900,2022-07-01,84901,Pulse1,P1,267
1901,2022-07-01,84902,Pulse1,P1,370
1902,2022-07-01,84903,Pulse1_Total,T1,732
1903,2022-07-01,84904,Pulse1_Total,T1,423
1904,2022-07-01,84905,Pulse1_Total,T1,989
1905,2022-07-01,84906,Pulse1,P1,285
1906,2022-07-01,84907,Pulse1,P1,528
1907,2022-07-01,84908,Pulse1,P1,167
1908,2022-07-01,84909,Switch2,SW2,170
1909,2022-07-01,84910,Pulse1_Total,T1,399
1910,2022-07-01,84911,Pulse1_Total,T1,117
1911,2022-07-01,84912,Pulse1,P1,436
1912,2022-07-01,84913,Pulse1,P1,873
1913,2022-07-01,84914,Pulse1_Total,T1,863
1914,2022-07-01,84915,Pulse1_Total,T1,539
1915,2022-07-01,84916,Pulse1_Total,T1,555
1916,2022-07-01,84917,Pulse1,P1,831
1917,2022-07-01,84918,Pulse1,P1,797
1918,2022-07-01,84919,Pulse1,P1,365
1919,2022-07-01,84920,Pulse1_Total,T1,299
1920,2022-07-01,84921,Pulse1_Total,T1,459
1921,2022-07-01,84922,Pulse1,P1,57
1922,2022-07-01,84923,Pulse1,P1,127
1923,2022-07-01,84924,Pulse1_Total,T1,373
1924,2022-07-01,84925,Pulse1_Total,T1,937
1925,2022-07-01,84926,Pulse1,P1,641
1926,2022-07-01,84927,Pulse1,P1,996
1927,2022-07-01,84928,Pulse1_Total,T1,559
1928,2022-07-01,84929,Pulse1_Total,T1,891
1929,2022-07-01,84930,Pulse1_Total,T1,272
1930,2022-07-01,84931,Pulse1,P1,448
1931,2022-07-01,84932,Pulse1,P1,432
1932,2022-07-01,84933,Pulse1,P1,914
1933,2022-07-01,84934,Pulse1_Total,T1,952
1934,2022-07-01,84935,Pulse1_Total,T1,316
1935,2022-07-01,84936,Switch2,SW2,933
1936,2022-07-01,84937,Pulse1,P1,650
1937,2022-07-01,84938,Pulse1,P1,102
1938,2022-07-01,84939,Pulse1_Total,T1,744
1939,2022-07-01,84940,Pulse1_Total,T1,867
1940,2022-07-01,84941,Pulse1_Total,T1,995
1941,2022-07-01,84942,Pulse1,P1,811
1942,2022-07-01,84943,Pulse1,P1,946
1943,2022-07-01,84944,Pulse1,P1,445
1944,2022-07-01,84945,Pulse1_Total,T1,512
1945,2022-07-01,84946,Pulse1_Total,T1,49
1946,2022-07-01,84947,Pulse1_Total,T1,9
1947,2022-07-01,84948,Pulse1,P1,600
1948,2022-07-01,84949,Pulse1,P1,168
1949,2022-07-01,84950,Pulse1,P1,564
1950,2022-07-01,84951,Switch2,SW2,640
1951,2022-07-01,84952,Pulse1_Total,T1,305
1952,2022-07-01,84953,Pulse1_Total,T1,625
1953,2022-07-01,84954,Pulse1_Total,T1,604
1954,2022-07-01,84955,Pulse1,P1,84
1955,2022-07-01,84956,Pulse1,P1,491
1956,2022-07-01,84957,Pulse1,P1,79
1957,2022-07-01,84958,Pulse1_Total,T1,305
1958,2022-07-01,84959,Pulse1_Total,T1,301
1959,2022-07-01,84960,Pulse1_Total,T1,164
1960,2022-07-01,84961,Pulse1,P1,804
1961,2022-07-01,84962,Pulse1,P1,183
1962,2022-07-01,84963,Pulse1,P1,360
1963,2022-07-01,84964,Pulse1_Total,T1,821
1964,2022-07-01,84965,Switch2,SW2,668
1965,2022-07-01,84966,Pulse1_Total,T1,504
1966,2022-07-01,84967,Pulse1,P1,705
1967,2022-07-01,84968,Pulse1_Total,T1,961
1968,2022-07-01,84969,Pulse1,P1,831
1969,2022-07-01,84970,Pulse1_Total,T1,151
1970,2022-07-01,84971,Pulse1,P1,750
1971,2022-07-01,84972,Pulse1_Total,T1,66
1972,2022-07-01,84973,Pulse1,P1,837
1973,2022-07-01,84974,Pulse1_Total,T1,948
1974,2022-07-01,84975,Pulse1,P1,489
1975,2022-07-01,84976,Pulse1_Total,T1,866
1976,2022-07-01,84977,Pulse1,P1,697
1977,2022-07-01,84978,Pulse1_Total,T1,72
1978,2022-07-01,84979,Pulse1,P1,998
1979,2022-07-01,84980,Switch2,SW2,64
1980,2022-07-01,84981,Pulse1,P1,996
1981,2022-07-01,84982,Pulse1_Total,T1,839
1982,2022-07-01,84983,Pulse1_Total,T1,82
1983,2022-07-01,84984,Pulse1,P1,63
1984,2022-07-01,84985,Pulse1,P1,844
1985,2022-07-01,84986,Pulse1_Total,T1,348
1986,2022-07-01,84987,Pulse1_Total,T1,785
1987,2022-07-01,84988,Pulse1_Total,T1,235
1988,2022-07-01,84989,Pulse1,P1,546
1989,2022-07-01,84990,Pulse1,P1,238
1990,2022-07-01,84991,Pulse1,P1,498
1991,2022-07-01,84992,Pulse1_Total,T1,97
1992,2022-07-01,84993,Switch2,SW2,6
1993,2022-07-01,84994,Pulse1_Total,T1,974
1994,2022-07-01,84995,Pulse1,P1,75
1995,2022-07-01,84996,Pulse1_Total,T1,595
1996,2022-07-01,84997,Pulse1,P1,525
1997,2022-07-01,84998,Pulse1_Total,T1,479
1998,2022-07-01,84999,Pulse1,P1,765
1999,2022-07-01,85000,Pulse1_Total,T1,436
